ID_key,country,level,level_id,level_name,country_id,district_coop_id,community_id,district_coop_desc,comm_desc,society_desc,colcen_desc,full_name,colcen_id,mobile_num,farm_units,name,national_id
1_2_4_3355,1_2,4,3355,BOKAKORE/3355,2,27,3355,1_2_27,1_2_4,1_2_27_3355,,,,,,,
1_2_4_3356,1_2,4,3356,BONUAMA/3356,2,27,3356,1_2_27,1_2_4,1_2_27_3356,,,,,,,
1_2_4_7580,1_2,4,7580,BREMAN/7580,2,27,7580,1_2_27,1_2_4,1_2_27_7580,,,,,,,
1_2_4_897,1_2,4,897,BREMANG/897,2,27,897,1_2_27,1_2_4,1_2_27_897,,,,,,,
1_2_4_7298,1_2,4,7298,DOKORESO/7298,2,27,7298,1_2_27,1_2_4,1_2_27_7298,,,,,,,
1_2_4_7514,1_2,4,7514,DWIRIGUM/7514,2,27,7514,1_2_27,1_2_4,1_2_27_7514,,,,,,,
1_2_4_1161,1_2,4,1161,FORDJOURKROM/1161,2,27,1161,1_2_27,1_2_4,1_2_27_1161,,,,,,,
1_2_4_1163,1_2,4,1163,FORDJOURKROM/1163,2,27,1163,1_2_27,1_2_4,1_2_27_1163,,,,,,,
1_2_4_1212,1_2,4,1212,GYAMAN B/1212,2,27,1212,1_2_27,1_2_4,1_2_27_1212,,,,,,,
1_2_4_1209,1_2,4,1209,GYARMAN A/1209,2,27,1209,1_2_27,1_2_4,1_2_27_1209,,,,,,,
1_2_4_3530,1_2,4,3530,GYARMAN/3530,2,27,3530,1_2_27,1_2_4,1_2_27_3530,,,,,,,
1_2_4_2629,1_2,4,2629,JERUSALEM  A/2629,2,27,2629,1_2_27,1_2_4,1_2_27_2629,,,,,,,
1_2_4_1281,1_2,4,1281,JERUSALEM/1281,2,27,1281,1_2_27,1_2_4,1_2_27_1281,,,,,,,
1_2_4_3541,1_2,4,3541,KAMASO/3541,2,27,3541,1_2_27,1_2_4,1_2_27_3541,,,,,,,
1_2_4_5640,1_2,4,5640,KODUAKROM/5640,2,27,5640,1_2_27,1_2_4,1_2_27_5640,,,,,,,
1_2_4_1358,1_2,4,1358,KOJO NKWANTA/1358,2,27,1358,1_2_27,1_2_4,1_2_27_1358,,,,,,,
1_2_4_3542,1_2,4,3542,KWABENG A/3542,2,27,3542,1_2_27,1_2_4,1_2_27_3542,,,,,,,
1_2_4_3342,1_2,4,3342,KWABENG B/3342,2,27,3342,1_2_27,1_2_4,1_2_27_3342,,,,,,,
1_2_4_3543,1_2,4,3543,KWABENG B/3543,2,27,3543,1_2_27,1_2_4,1_2_27_3543,,,,,,,
1_2_4_3346,1_2,4,3346,KYEAGYEI/3346,2,27,3346,1_2_27,1_2_4,1_2_27_3346,,,,,,,
1_2_4_3545,1_2,4,3545,KYEAGYEI/3545,2,27,3545,1_2_27,1_2_4,1_2_27_3545,,,,,,,
1_2_4_1565,1_2,4,1565,MANGOASE/1565,2,27,1565,1_2_27,1_2_4,1_2_27_1565,,,,,,,
1_2_4_1710,1_2,4,1710,NAKABA/1710,2,27,1710,1_2_27,1_2_4,1_2_27_1710,,,,,,,
1_2_4_1750,1_2,4,1750,NKRANKROM/1750,2,27,1750,1_2_27,1_2_4,1_2_27_1750,,,,,,,
1_2_4_3352,1_2,4,3352,NKWANTANUM/3352,2,27,3352,1_2_27,1_2_4,1_2_27_3352,,,,,,,
1_2_4_1923,1_2,4,1923,ODA ANHWIAM/1923,2,27,1923,1_2_27,1_2_4,1_2_27_1923,,,,,,,
1_2_4_1925,1_2,4,1925,ODA KOTOAMSO/1925,2,27,1925,1_2_27,1_2_4,1_2_27_1925,,,,,,,
1_2_4_2406,1_2,4,2406,ODA TANOGYA A/2406,2,27,2406,1_2_27,1_2_4,1_2_27_2406,,,,,,,
1_2_4_1927,1_2,4,1927,ODA-KOTOMSO/1927,2,27,1927,1_2_27,1_2_4,1_2_27_1927,,,,,,,
1_2_4_1934,1_2,4,1934,ODUMASE/1934,2,27,1934,1_2_27,1_2_4,1_2_27_1934,,,,,,,
1_2_4_1938,1_2,4,1938,ODUMASE/1938,2,27,1938,1_2_27,1_2_4,1_2_27_1938,,,,,,,
1_2_4_2085,1_2,4,2085,SAA DOMPIM/2085,2,27,2085,1_2_27,1_2_4,1_2_27_2085,,,,,,,
1_2_4_2158,1_2,4,2158,SIKA NTI A/2158,2,27,2158,1_2_27,1_2_4,1_2_27_2158,,,,,,,
1_2_4_7204,1_2,4,7204,SIKA NTI/7204,2,27,7204,1_2_27,1_2_4,1_2_27_7204,,,,,,,
1_2_4_2161,1_2,4,2161,SODOLI/2161,2,27,2161,1_2_27,1_2_4,1_2_27_2161,,,,,,,
1_2_4_3369,1_2,4,3369,SOMPRE/3369,2,27,3369,1_2_27,1_2_4,1_2_27_3369,,,,,,,
1_2_4_2194,1_2,4,2194,SUPANSO/2194,2,27,2194,1_2_27,1_2_4,1_2_27_2194,,,,,,,
1_2_4_7243,1_2,4,7243,SURESO NKWANTA/7243,2,27,7243,1_2_27,1_2_4,1_2_27_7243,,,,,,,
1_2_4_2231,1_2,4,2231,TENA-ADJEI/2231,2,27,2231,1_2_27,1_2_4,1_2_27_2231,,,,,,,
1_2_4_2575,1_2,4,2575,TENAGYEI/2575,2,27,2575,1_2_27,1_2_4,1_2_27_2575,,,,,,,
1_2_4_2293,1_2,4,2293,WASA DUNKWA B/2293,2,27,2293,1_2_27,1_2_4,1_2_27_2293,,,,,,,
1_2_4_3233,1_2,4,3233,WASSA DUNKWA A/3233,2,27,3233,1_2_27,1_2_4,1_2_27_3233,,,,,,,
1_2_4_2297,1_2,4,2297,WASSA DUNKWA B/2297,2,27,2297,1_2_27,1_2_4,1_2_27_2297,,,,,,,
1_2_4_3234,1_2,4,3234,WASSA DUNKWA B/3234,2,27,3234,1_2_27,1_2_4,1_2_27_3234,,,,,,,
1_2_4_2298,1_2,4,2298,WASSA DUNKWA C/2298,2,27,2298,1_2_27,1_2_4,1_2_27_2298,,,,,,,
1_2_4_3539,1_2,4,3539,WASSA DUNKWA D/3539,2,27,3539,1_2_27,1_2_4,1_2_27_3539,,,,,,,
1_2_4_7828,1_2,4,7828,WASSA DUNKWA TANOAGYA/7828,2,27,7828,1_2_27,1_2_4,1_2_27_7828,,,,,,,
1_2_4_2576,1_2,4,2576,WASSA DUNKWA/2576,2,27,2576,1_2_27,1_2_4,1_2_27_2576,,,,,,,
1_2_4_2346,1_2,4,2346,YIRASE A/2346,2,27,2346,1_2_27,1_2_4,1_2_27_2346,,,,,,,
1_2_4_3374,1_2,4,3374,YIRASE B/3374,2,27,3374,1_2_27,1_2_4,1_2_27_3374,,,,,,,
1_2_4_3376,1_2,4,3376,YIREHO/3376,2,27,3376,1_2_27,1_2_4,1_2_27_3376,,,,,,,
1_2_4_81,1_2,4,81,ABUOKUWA/81,2,7,81,1_2_7,1_2_4,1_2_7_81,,,,,,,
1_2_4_84,1_2,4,84,ABUOM B/84,2,7,84,1_2_7,1_2_4,1_2_7_84,,,,,,,
1_2_4_190,1_2,4,190,ADZEAYEPENA/190,2,7,190,1_2_7,1_2_4,1_2_7_190,,,,,,,
1_2_4_191,1_2,4,191,ADZENEWODZE/191,2,7,191,1_2_7,1_2_4,1_2_7_191,,,,,,,
1_2_4_6574,1_2,4,6574,AHAMADONKO/6574,2,7,6574,1_2_7,1_2_4,1_2_7_6574,,,,,,,
1_2_4_250,1_2,4,250,AHOMADONKO/250,2,7,250,1_2_7,1_2_4,1_2_7_250,,,,,,,
1_2_4_288,1_2,4,288,AKROMA/288,2,7,288,1_2_7,1_2_4,1_2_7_288,,,,,,,
1_2_4_306,1_2,4,306,AKYEMFO/306,2,7,306,1_2_7,1_2_4,1_2_7_306,,,,,,,
1_2_4_317,1_2,4,317,AMAFOPONGKWEKUBOA/317,2,7,317,1_2_7,1_2_4,1_2_7_317,,,,,,,
1_2_4_3390,1_2,4,3390,AMANOR/3390,2,7,3390,1_2_7,1_2_4,1_2_7_3390,,,,,,,
1_2_4_404,1_2,4,404,ANKOBEA/404,2,7,404,1_2_7,1_2_4,1_2_7_404,,,,,,,
1_2_4_8414,1_2,4,8414,ANKOBEA/8414,2,7,8414,1_2_7,1_2_4,1_2_7_8414,,,,,,,
1_2_4_7045,1_2,4,7045,ANNORGOR/7045,2,7,7045,1_2_7,1_2_4,1_2_7_7045,,,,,,,
1_2_4_553,1_2,4,553,ASIKUMA I/553,2,7,553,1_2_7,1_2_4,1_2_7_553,,,,,,,
1_2_4_554,1_2,4,554,ASIKUMA II/554,2,7,554,1_2_7,1_2_4,1_2_7_554,,,,,,,
1_2_4_6516,1_2,4,6516,ASIKUMA L/6516,2,7,6516,1_2_7,1_2_4,1_2_7_6516,,,,,,,
1_2_4_667,1_2,4,667,AYEWASE/667,2,7,667,1_2_7,1_2_4,1_2_7_667,,,,,,,
1_2_4_6586,1_2,4,6586,AYIPEY I/6586,2,7,6586,1_2_7,1_2_4,1_2_7_6586,,,,,,,
1_2_4_680,1_2,4,680,AYIPEY II/680,2,7,680,1_2_7,1_2_4,1_2_7_680,,,,,,,
1_2_4_679,1_2,4,679,AYIPEY/679,2,7,679,1_2_7,1_2_4,1_2_7_679,,,,,,,
1_2_4_705,1_2,4,705,BANIEKROM/705,2,7,705,1_2_7,1_2_4,1_2_7_705,,,,,,,
1_2_4_735,1_2,4,735,BENIN/735,2,7,735,1_2_7,1_2_4,1_2_7_735,,,,,,,
1_2_4_3391,1_2,4,3391,BESEASE ASENTEM/3391,2,7,3391,1_2_7,1_2_4,1_2_7_3391,,,,,,,
1_2_4_810,1_2,4,810,BOBIKUMA/810,2,7,810,1_2_7,1_2_4,1_2_7_810,,,,,,,
1_2_4_826,1_2,4,826,BOINZAN/826,2,7,826,1_2_7,1_2_4,1_2_7_826,,,,,,,
1_2_4_860,1_2,4,860,BONSUNYINA/860,2,7,860,1_2_7,1_2_4,1_2_7_860,,,,,,,
1_2_4_6529,1_2,4,6529,BOSOMASE/6529,2,7,6529,1_2_7,1_2_4,1_2_7_6529,,,,,,,
1_2_4_6672,1_2,4,6672,BOSUNYINA/6672,2,7,6672,1_2_7,1_2_4,1_2_7_6672,,,,,,,
1_2_4_8092,1_2,4,8092,BRAKWA 1/8092,2,7,8092,1_2_7,1_2_4,1_2_7_8092,,,,,,,
1_2_4_878,1_2,4,878,BRAKWA I/878,2,7,878,1_2_7,1_2_4,1_2_7_878,,,,,,,
1_2_4_879,1_2,4,879,BRAKWA II/879,2,7,879,1_2_7,1_2_4,1_2_7_879,,,,,,,
1_2_4_6530,1_2,4,6530,BRAKWA III./6530,2,7,6530,1_2_7,1_2_4,1_2_7_6530,,,,,,,
1_2_4_880,1_2,4,880,BRAKWA III/880,2,7,880,1_2_7,1_2_4,1_2_7_880,,,,,,,
1_2_4_881,1_2,4,881,BRAKWA IV/881,2,7,881,1_2_7,1_2_4,1_2_7_881,,,,,,,
1_2_4_998,1_2,4,998,DENYASE/998,2,7,998,1_2_7,1_2_4,1_2_7_998,,,,,,,
1_2_4_1061,1_2,4,1061,DONKORKROM/1061,2,7,1061,1_2_7,1_2_4,1_2_7_1061,,,,,,,
1_2_4_1117,1_2,4,1117,ESIAM/1117,2,7,1117,1_2_7,1_2_4,1_2_7_1117,,,,,,,
1_2_4_1276,1_2,4,1276,JAMRA II/1276,2,7,1276,1_2_7,1_2_4,1_2_7_1276,,,,,,,
1_2_4_1277,1_2,4,1277,JAMRA KOKOADO/1277,2,7,1277,1_2_7,1_2_4,1_2_7_1277,,,,,,,
1_2_4_6598,1_2,4,6598,JAMRA/6598,2,7,6598,1_2_7,1_2_4,1_2_7_6598,,,,,,,
1_2_4_1319,1_2,4,1319,KAWANOPADO/1319,2,7,1319,1_2_7,1_2_4,1_2_7_1319,,,,,,,
1_2_4_6676,1_2,4,6676,KOFI DADEZEKWA/6676,2,7,6676,1_2_7,1_2_4,1_2_7_6676,,,,,,,
1_2_4_1362,1_2,4,1362,KOKOADO/1362,2,7,1362,1_2_7,1_2_4,1_2_7_1362,,,,,,,
1_2_4_1365,1_2,4,1365,KOKOBEN/1365,2,7,1365,1_2_7,1_2_4,1_2_7_1365,,,,,,,
1_2_4_3053,1_2,4,3053,KOKOKROM/3053,2,7,3053,1_2_7,1_2_4,1_2_7_3053,,,,,,,
1_2_4_1431,1_2,4,1431,KUNTINASE 1/1431,2,7,1431,1_2_7,1_2_4,1_2_7_1431,,,,,,,
1_2_4_1440,1_2,4,1440,KWABENAKWA/1440,2,7,1440,1_2_7,1_2_4,1_2_7_1440,,,,,,,
1_2_4_6539,1_2,4,6539,KWAMANG/6539,2,7,6539,1_2_7,1_2_4,1_2_7_6539,,,,,,,
1_2_4_6604,1_2,4,6604,KWAMANG/6604,2,7,6604,1_2_7,1_2_4,1_2_7_6604,,,,,,,
1_2_4_7320,1_2,4,7320,KWAMANG/7320,2,7,7320,1_2_7,1_2_4,1_2_7_7320,,,,,,,
1_2_4_1690,1_2,4,1690,MOTOPENESO/1690,2,7,1690,1_2_7,1_2_4,1_2_7_1690,,,,,,,
1_2_4_1713,1_2,4,1713,NAMPONG/1713,2,7,1713,1_2_7,1_2_4,1_2_7_1713,,,,,,,
1_2_4_1714,1_2,4,1714,NAMPONG-NINTA/1714,2,7,1714,1_2_7,1_2_4,1_2_7_1714,,,,,,,
1_2_4_7683,1_2,4,7683,NKOKORAM/7683,2,7,7683,1_2_7,1_2_4,1_2_7_7683,,,,,,,
1_2_4_1930,1_2,4,1930,ODOBEN I/1930,2,7,1930,1_2_7,1_2_4,1_2_7_1930,,,,,,,
1_2_4_3389,1_2,4,3389,ODOBEN II/3389,2,7,3389,1_2_7,1_2_4,1_2_7_3389,,,,,,,
1_2_4_1936,1_2,4,1936,ODUMASE KOKWADO/1936,2,7,1936,1_2_7,1_2_4,1_2_7_1936,,,,,,,
1_2_4_1951,1_2,4,1951,OFORIKWA/1951,2,7,1951,1_2_7,1_2_4,1_2_7_1951,,,,,,,
1_2_4_6618,1_2,4,6618,OSAAKROM/6618,2,7,6618,1_2_7,1_2_4,1_2_7_6618,,,,,,,
1_2_4_2003,1_2,4,2003,OTOBOA/2003,2,7,2003,1_2_7,1_2_4,1_2_7_2003,,,,,,,
1_2_4_2051,1_2,4,2051,PESEWKROM/2051,2,7,2051,1_2_7,1_2_4,1_2_7_2051,,,,,,,
1_2_4_2105,1_2,4,2105,SANKORE/2105,2,7,2105,1_2_7,1_2_4,1_2_7_2105,,,,,,,
1_2_4_2233,1_2,4,2233,TEPAKROM/2233,2,7,2233,1_2_7,1_2_4,1_2_7_2233,,,,,,,
1_2_4_2332,1_2,4,2332,YAYANO/2332,2,7,2332,1_2_7,1_2_4,1_2_7_2332,,,,,,,
1_2_4_6565,1_2,4,6565,YEKUKWA/6565,2,7,6565,1_2_7,1_2_4,1_2_7_6565,,,,,,,
1_2_4_2339,1_2,4,2339,YEKUKWAA/2339,2,7,2339,1_2_7,1_2_4,1_2_7_2339,,,,,,,
1_2_4_1,1_2,4,1,A/PRASO/1,2,4,1,1_2_4,1_2_4,1_2_4_1,,,,,,,
1_2_4_2,1_2,4,2,ABAAM/2,2,4,2,1_2_4,1_2_4,1_2_4_2,,,,,,,
1_2_4_5,1_2,4,5,ABEKAKROM/5,2,4,5,1_2_4,1_2_4,1_2_4_5,,,,,,,
1_2_4_6,1_2,4,6,ABEKOASE/6,2,4,6,1_2_4,1_2_4,1_2_4_6,,,,,,,
1_2_4_57,1_2,4,57,ABONO A/57,2,4,57,1_2_4,1_2_4,1_2_4_57,,,,,,,
1_2_4_89,1_2,4,89,ACCRA WEIGHT/89,2,4,89,1_2_4,1_2_4,1_2_4_89,,,,,,,
1_2_4_109,1_2,4,109,ACKAAKROM/109,2,4,109,1_2_4,1_2_4,1_2_4_109,,,,,,,
1_2_4_113,1_2,4,113,ADAASE/113,2,4,113,1_2_4,1_2_4,1_2_4_113,,,,,,,
1_2_4_140,1_2,4,140,ADDOKROM/140,2,4,140,1_2_4,1_2_4,1_2_4_140,,,,,,,
1_2_4_6143,1_2,4,6143,AFUKEY A/6143,2,4,6143,1_2_4,1_2_4,1_2_4_6143,,,,,,,
1_2_4_291,1_2,4,291,AKUAPRAKROM/291,2,4,291,1_2_4,1_2_4,1_2_4_291,,,,,,,
1_2_4_3482,1_2,4,3482,AMOAMAN/3482,2,4,3482,1_2_4,1_2_4,1_2_4_3482,,,,,,,
1_2_4_359,1_2,4,359,AMOANDA/359,2,4,359,1_2_4,1_2_4,1_2_4_359,,,,,,,
1_2_4_400,1_2,4,400,ANKAASE/400,2,4,400,1_2_4,1_2_4,1_2_4_400,,,,,,,
1_2_4_408,1_2,4,408,ANNANKROM B/408,2,4,408,1_2_4,1_2_4,1_2_4_408,,,,,,,
1_2_4_431,1_2,4,431,ANTWIKROM/431,2,4,431,1_2_4,1_2_4,1_2_4_431,,,,,,,
1_2_4_432,1_2,4,432,ANTWIKROM/432,2,4,432,1_2_4,1_2_4,1_2_4_432,,,,,,,
1_2_4_6669,1_2,4,6669,ANYINASE 2/6669,2,4,6669,1_2_4,1_2_4,1_2_4_6669,,,,,,,
1_2_4_456,1_2,4,456,ANYINASE/456,2,4,456,1_2_4,1_2_4,1_2_4_456,,,,,,,
1_2_4_489,1_2,4,489,APRUTU B/489,2,4,489,1_2_4,1_2_4,1_2_4_489,,,,,,,
1_2_4_556,1_2,4,556,ASMA CAMP/556,2,4,556,1_2_4,1_2_4,1_2_4_556,,,,,,,
1_2_4_557,1_2,4,557,ASMACAMP/557,2,4,557,1_2_4,1_2_4,1_2_4_557,,,,,,,
1_2_4_603,1_2,4,603,ATEIKU/603,2,4,603,1_2_4,1_2_4,1_2_4_603,,,,,,,
1_2_4_630,1_2,4,630,ATTAHKROM/630,2,4,630,1_2_4,1_2_4,1_2_4_630,,,,,,,
1_2_4_7949,1_2,4,7949,ATTAKROM I/7949,2,4,7949,1_2_4,1_2_4,1_2_4_7949,,,,,,,
1_2_4_635,1_2,4,635,ATTAKROM II/635,2,4,635,1_2_4,1_2_4,1_2_4_635,,,,,,,
1_2_4_632,1_2,4,632,ATTAKROM/632,2,4,632,1_2_4,1_2_4,1_2_4_632,,,,,,,
1_2_4_6229,1_2,4,6229,ATTOBRAKROM/6229,2,4,6229,1_2_4,1_2_4,1_2_4_6229,,,,,,,
1_2_4_6135,1_2,4,6135,ATWEREBOANDA 2/6135,2,4,6135,1_2_4,1_2_4,1_2_4_6135,,,,,,,
1_2_4_6136,1_2,4,6136,ATWEREBOANDA 3/6136,2,4,6136,1_2_4,1_2_4,1_2_4_6136,,,,,,,
1_2_4_649,1_2,4,649,ATWEREBOANDA II/649,2,4,649,1_2_4,1_2_4,1_2_4_649,,,,,,,
1_2_4_650,1_2,4,650,ATWEREBOANDA III/650,2,4,650,1_2_4,1_2_4,1_2_4_650,,,,,,,
1_2_4_661,1_2,4,661,AWUDUA/661,2,4,661,1_2_4,1_2_4,1_2_4_661,,,,,,,
1_2_4_3460,1_2,4,3460,AYAWURA/3460,2,4,3460,1_2_4,1_2_4,1_2_4_3460,,,,,,,
1_2_4_3350,1_2,4,3350,BAWAKROM/3350,2,4,3350,1_2_4,1_2_4,1_2_4_3350,,,,,,,
1_2_4_712,1_2,4,712,BAWAKROM/712,2,4,712,1_2_4,1_2_4,1_2_4_712,,,,,,,
1_2_4_3097,1_2,4,3097,BENCHEMA C/3097,2,4,3097,1_2_4,1_2_4,1_2_4_3097,,,,,,,
1_2_4_750,1_2,4,750,BEPOSO/750,2,4,750,1_2_4,1_2_4,1_2_4_750,,,,,,,
1_2_4_3351,1_2,4,3351,BETHMANSO/3351,2,4,3351,1_2_4,1_2_4,1_2_4_3351,,,,,,,
1_2_4_788,1_2,4,788,BIOKROM/788,2,4,788,1_2_4,1_2_4,1_2_4_788,,,,,,,
1_2_4_796,1_2,4,796,BOAKO B/796,2,4,796,1_2_4,1_2_4,1_2_4_796,,,,,,,
1_2_4_801,1_2,4,801,BOAKYEKROM 1/801,2,4,801,1_2_4,1_2_4,1_2_4_801,,,,,,,
1_2_4_7952,1_2,4,7952,BOAKYEKROM/7952,2,4,7952,1_2_4,1_2_4,1_2_4_7952,,,,,,,
1_2_4_800,1_2,4,800,BOAKYEKROM/800,2,4,800,1_2_4,1_2_4,1_2_4_800,,,,,,,
1_2_4_822,1_2,4,822,BOGOKROM/822,2,4,822,1_2_4,1_2_4,1_2_4_822,,,,,,,
1_2_4_848,1_2,4,848,BOMPIESO II/848,2,4,848,1_2_4,1_2_4,1_2_4_848,,,,,,,
1_2_4_6140,1_2,4,6140,BONSASO B/6140,2,4,6140,1_2_4,1_2_4,1_2_4_6140,,,,,,,
1_2_4_895,1_2,4,895,BREMANG/895,2,4,895,1_2_4,1_2_4,1_2_4_895,,,,,,,
1_2_4_7478,1_2,4,7478,BROSO/7478,2,4,7478,1_2_4,1_2_4,1_2_4_7478,,,,,,,
1_2_4_7330,1_2,4,7330,CANAAN/7330,2,4,7330,1_2_4,1_2_4,1_2_4_7330,,,,,,,
1_2_4_5913,1_2,4,5913,DADWEN/5913,2,4,5913,1_2_4,1_2_4,1_2_4_5913,,,,,,,
1_2_4_6278,1_2,4,6278,DAMESO 2/6278,2,4,6278,1_2_4,1_2_4,1_2_4_6278,,,,,,,
1_2_4_2395,1_2,4,2395,DAMESO/2395,2,4,2395,1_2_4,1_2_4,1_2_4_2395,,,,,,,
1_2_4_6288,1_2,4,6288,DAWU/6288,2,4,6288,1_2_4,1_2_4,1_2_4_6288,,,,,,,
1_2_4_5930,1_2,4,5930,DOKORESO/5930,2,4,5930,1_2_4,1_2_4,1_2_4_5930,,,,,,,
1_2_4_6142,1_2,4,6142,DOMPIM 1/6142,2,4,6142,1_2_4,1_2_4,1_2_4_6142,,,,,,,
1_2_4_6148,1_2,4,6148,DOMPIM 2/6148,2,4,6148,1_2_4,1_2_4,1_2_4_6148,,,,,,,
1_2_4_5469,1_2,4,5469,DOMPIM I/5469,2,4,5469,1_2_4,1_2_4,1_2_4_5469,,,,,,,
1_2_4_5470,1_2,4,5470,DOMPIM II/5470,2,4,5470,1_2_4,1_2_4,1_2_4_5470,,,,,,,
1_2_4_1045,1_2,4,1045,DOMPIM/1045,2,4,1045,1_2_4,1_2_4,1_2_4_1045,,,,,,,
1_2_4_6300,1_2,4,6300,DOMPIM/6300,2,4,6300,1_2_4,1_2_4,1_2_4_6300,,,,,,,
1_2_4_6299,1_2,4,6299,DONPIM I/6299,2,4,6299,1_2_4,1_2_4,1_2_4_6299,,,,,,,
1_2_4_7260,1_2,4,7260,DONPIM I/7260,2,4,7260,1_2_4,1_2_4,1_2_4_7260,,,,,,,
1_2_4_1116,1_2,4,1116,ESHIEM A/1116,2,4,1116,1_2_4,1_2_4,1_2_4_1116,,,,,,,
1_2_4_7249,1_2,4,7249,ESHIEM B/7249,2,4,7249,1_2_4,1_2_4,1_2_4_7249,,,,,,,
1_2_4_5940,1_2,4,5940,ESHIEM TARKWA B/5940,2,4,5940,1_2_4,1_2_4,1_2_4_5940,,,,,,,
1_2_4_3464,1_2,4,3464,ESHIEM/3464,2,4,3464,1_2_4,1_2_4,1_2_4_3464,,,,,,,
1_2_4_1128,1_2,4,1128,ESSUOWIN/1128,2,4,1128,1_2_4,1_2_4,1_2_4_1128,,,,,,,
1_2_4_1224,1_2,4,1224,GYAMPOKROM/1224,2,4,1224,1_2_4,1_2_4,1_2_4_1224,,,,,,,
1_2_4_2771,1_2,4,2771,GYASIKROM/2771,2,4,2771,1_2_4,1_2_4,1_2_4_2771,,,,,,,
1_2_4_1253,1_2,4,1253,HILL-TOP/1253,2,4,1253,1_2_4,1_2_4,1_2_4_1253,,,,,,,
1_2_4_6331,1_2,4,6331,HUNI VALLEY 1/6331,2,4,6331,1_2_4,1_2_4,1_2_4_6331,,,,,,,
1_2_4_6332,1_2,4,6332,HUNI VALLEY 1/6332,2,4,6332,1_2_4,1_2_4,1_2_4_6332,,,,,,,
1_2_4_6333,1_2,4,6333,HUNI VALLEY 1/6333,2,4,6333,1_2_4,1_2_4,1_2_4_6333,,,,,,,
1_2_4_3466,1_2,4,3466,HUNI VALLEY I/3466,2,4,3466,1_2_4,1_2_4,1_2_4_3466,,,,,,,
1_2_4_7256,1_2,4,7256,HUNI VALLEY I/7256,2,4,7256,1_2_4,1_2_4,1_2_4_7256,,,,,,,
1_2_4_1256,1_2,4,1256,HUNISO/1256,2,4,1256,1_2_4,1_2_4,1_2_4_1256,,,,,,,
1_2_4_3465,1_2,4,3465,HUNISO/3465,2,4,3465,1_2_4,1_2_4,1_2_4_3465,,,,,,,
1_2_4_2368,1_2,4,2368,KUBEKRO B/2368,2,4,2368,1_2_4,1_2_4,1_2_4_2368,,,,,,,
1_2_4_1656,1_2,4,1656,MILE 5/1656,2,4,1656,1_2_4,1_2_4,1_2_4_1656,,,,,,,
1_2_4_1733,1_2,4,1733,NKAKAA/1733,2,4,1733,1_2_4,1_2_4,1_2_4_1733,,,,,,,
1_2_4_7314,1_2,4,7314,NKAKAA/7314,2,4,7314,1_2_4,1_2_4,1_2_4_7314,,,,,,,
1_2_4_6033,1_2,4,6033,NKRUMAKROM B/6033,2,4,6033,1_2_4,1_2_4,1_2_4_6033,,,,,,,
1_2_4_1806,1_2,4,1806,NSINSEM/1806,2,4,1806,1_2_4,1_2_4,1_2_4_1806,,,,,,,
1_2_4_1840,1_2,4,1840,NTONSO/1840,2,4,1840,1_2_4,1_2_4,1_2_4_1840,,,,,,,
1_2_4_1861,1_2,4,1861,NYAME BEKYERE/1861,2,4,1861,1_2_4,1_2_4,1_2_4_1861,,,,,,,
1_2_4_1877,1_2,4,1877,NYAMEBEKYERE A/1877,2,4,1877,1_2_4,1_2_4,1_2_4_1877,,,,,,,
1_2_4_1874,1_2,4,1874,NYAMEBEKYERE/1874,2,4,1874,1_2_4,1_2_4,1_2_4_1874,,,,,,,
1_2_4_1913,1_2,4,1913,OBENG A/1913,2,4,1913,1_2_4,1_2_4,1_2_4_1913,,,,,,,
1_2_4_1933,1_2,4,1933,ODUMASE/1933,2,4,1933,1_2_4,1_2_4,1_2_4_1933,,,,,,,
1_2_4_1937,1_2,4,1937,ODUMASE/1937,2,4,1937,1_2_4,1_2_4,1_2_4_1937,,,,,,,
1_2_4_2013,1_2,4,2013,OWUSUAKROM/2013,2,4,2013,1_2_4,1_2_4,1_2_4_2013,,,,,,,
1_2_4_2014,1_2,4,2014,OWUSUKROM/2014,2,4,2014,1_2_4,1_2_4,1_2_4_2014,,,,,,,
1_2_4_2031,1_2,4,2031,PATAHO/2031,2,4,2031,1_2_4,1_2_4,1_2_4_2031,,,,,,,
1_2_4_2049,1_2,4,2049,PEPESA/2049,2,4,2049,1_2_4,1_2_4,1_2_4_2049,,,,,,,
1_2_4_7955,1_2,4,7955,PIESO/7955,2,4,7955,1_2_4,1_2_4,1_2_4_7955,,,,,,,
1_2_4_2071,1_2,4,2071,PLATO 2/2071,2,4,2071,1_2_4,1_2_4,1_2_4_2071,,,,,,,
1_2_4_2146,1_2,4,2146,SIENCHEM/2146,2,4,2146,1_2_4,1_2_4,1_2_4_2146,,,,,,,
1_2_4_6683,1_2,4,6683,SIMPA 2/6683,2,4,6683,1_2_4,1_2_4,1_2_4_6683,,,,,,,
1_2_4_6499,1_2,4,6499,SIMPA A/6499,2,4,6499,1_2_4,1_2_4,1_2_4_6499,,,,,,,
1_2_4_3470,1_2,4,3470,SIMPA I/3470,2,4,3470,1_2_4,1_2_4,1_2_4_3470,,,,,,,
1_2_4_3471,1_2,4,3471,SIMPA II/3471,2,4,3471,1_2_4,1_2_4,1_2_4_3471,,,,,,,
1_2_4_2160,1_2,4,2160,SIMPA/2160,2,4,2160,1_2_4,1_2_4,1_2_4_2160,,,,,,,
